"A"	"B"	"Neither"	"A.Not.B"	"B.Not.A"	"Both"	"or"	"pval"	"logor"	"nlp"	"adjp"
"IDH1"	"MYD88"	116	2	1	0	0	1	-Inf	0	1
"JAK2"	"MYD88"	116	2	1	0	0	1	-Inf	0	1
"CBL"	"MYD88"	116	2	1	0	0	1	-Inf	0	1
"MYCN"	"MYD88"	116	2	1	0	0	1	-Inf	0	1
"MYD88"	"NPM1"	116	1	2	0	0	1	-Inf	0	1
"IDH1"	"SETBP1"	116	2	1	0	0	1	-Inf	0	1
"JAK2"	"SETBP1"	116	2	1	0	0	1	-Inf	0	1
"CBL"	"SETBP1"	116	2	1	0	0	1	-Inf	0	1
"MYCN"	"SETBP1"	116	2	1	0	0	1	-Inf	0	1
"NPM1"	"SETBP1"	116	2	1	0	0	1	-Inf	0	1
"IDH1"	"NOTCH1"	116	2	1	0	0	1	-Inf	0	1
"JAK2"	"NOTCH1"	116	2	1	0	0	1	-Inf	0	1
"CBL"	"NOTCH1"	116	2	1	0	0	1	-Inf	0	1
"MYCN"	"NOTCH1"	116	2	1	0	0	1	-Inf	0	1
"NOTCH1"	"NPM1"	116	1	2	0	0	1	-Inf	0	1
"CDH2"	"ZRSR2"	116	1	2	0	0	1	-Inf	0	1
"SF3B1"	"ZRSR2"	116	1	2	0	0	1	-Inf	0	1
"BIRC3"	"ZRSR2"	116	1	2	0	0	1	-Inf	0	1
"MYD88"	"ZRSR2"	116	1	2	0	0	1	-Inf	0	1
"SETBP1"	"ZRSR2"	116	1	2	0	0	1	-Inf	0	1
"IDH1"	"RAD21"	116	2	1	0	0	1	-Inf	0	1
"JAK2"	"RAD21"	116	2	1	0	0	1	-Inf	0	1
"CBL"	"RAD21"	116	2	1	0	0	1	-Inf	0	1
"MYCN"	"RAD21"	116	2	1	0	0	1	-Inf	0	1
"NPM1"	"RAD21"	116	2	1	0	0	1	-Inf	0	1
"RAD21"	"ZRSR2"	116	1	2	0	0	1	-Inf	0	1
"ABL1"	"IDH1"	116	1	2	0	0	1	-Inf	0	1
"ABL1"	"JAK2"	116	1	2	0	0	1	-Inf	0	1
"ABL1"	"CBL"	116	1	2	0	0	1	-Inf	0	1
"ABL1"	"MYCN"	116	1	2	0	0	1	-Inf	0	1
"ABL1"	"NPM1"	116	1	2	0	0	1	-Inf	0	1
"ABL1"	"ZRSR2"	116	1	2	0	0	1	-Inf	0	1
"CDH2"	"MYC"	116	1	2	0	0	1	-Inf	0	1
"MYC"	"SF3B1"	116	2	1	0	0	1	-Inf	0	1
"BIRC3"	"MYC"	116	1	2	0	0	1	-Inf	0	1
"MYC"	"MYD88"	116	2	1	0	0	1	-Inf	0	1
"MYC"	"SETBP1"	116	2	1	0	0	1	-Inf	0	1
"MYC"	"NOTCH1"	116	2	1	0	0	1	-Inf	0	1
"MYC"	"RAD21"	116	2	1	0	0	1	-Inf	0	1
"ABL1"	"MYC"	116	1	2	0	0	1	-Inf	0	1
"EZH2"	"IDH1"	116	1	2	0	0	1	-Inf	0	1
"EZH2"	"JAK2"	116	1	2	0	0	1	-Inf	0	1
"CBL"	"EZH2"	116	2	1	0	0	1	-Inf	0	1
"EZH2"	"MYCN"	116	1	2	0	0	1	-Inf	0	1
"EZH2"	"NPM1"	116	1	2	0	0	1	-Inf	0	1
"EZH2"	"ZRSR2"	116	1	2	0	0	1	-Inf	0	1
"EZH2"	"MYC"	116	1	2	0	0	1	-Inf	0	1
"IDH1"	"PHF6"	116	2	1	0	0	1	-Inf	0	1
"JAK2"	"PHF6"	116	2	1	0	0	1	-Inf	0	1
"CBL"	"PHF6"	116	2	1	0	0	1	-Inf	0	1
"MYCN"	"PHF6"	116	2	1	0	0	1	-Inf	0	1
"NPM1"	"PHF6"	116	2	1	0	0	1	-Inf	0	1
"PHF6"	"ZRSR2"	116	1	2	0	0	1	-Inf	0	1
"MYC"	"PHF6"	116	2	1	0	0	1	-Inf	0	1
"CDH2"	"NRAS"	116	1	2	0	0	1	-Inf	0	1
"NRAS"	"SF3B1"	116	2	1	0	0	1	-Inf	0	1
"BIRC3"	"NRAS"	116	1	2	0	0	1	-Inf	0	1
"MYD88"	"NRAS"	116	1	2	0	0	1	-Inf	0	1
"NRAS"	"SETBP1"	116	2	1	0	0	1	-Inf	0	1
"NOTCH1"	"NRAS"	116	1	2	0	0	1	-Inf	0	1
"NRAS"	"RAD21"	116	2	1	0	0	1	-Inf	0	1
"ABL1"	"NRAS"	116	1	2	0	0	1	-Inf	0	1
"EZH2"	"NRAS"	116	1	2	0	0	1	-Inf	0	1
"NRAS"	"PHF6"	116	2	1	0	0	1	-Inf	0	1
"IDH1"	"MAP2K1"	116	2	1	0	0	1	-Inf	0	1
"JAK2"	"MAP2K1"	116	2	1	0	0	1	-Inf	0	1
"CBL"	"MAP2K1"	116	2	1	0	0	1	-Inf	0	1
"MAP2K1"	"MYCN"	116	1	2	0	0	1	-Inf	0	1
"MAP2K1"	"NPM1"	116	1	2	0	0	1	-Inf	0	1
"MAP2K1"	"ZRSR2"	116	1	2	0	0	1	-Inf	0	1
"MAP2K1"	"MYC"	116	1	2	0	0	1	-Inf	0	1
"MAP2K1"	"NRAS"	116	1	2	0	0	1	-Inf	0	1
"IDH1"	"WT1"	116	2	1	0	0	1	-Inf	0	1
"JAK2"	"WT1"	116	2	1	0	0	1	-Inf	0	1
"CBL"	"WT1"	116	2	1	0	0	1	-Inf	0	1
"MYCN"	"WT1"	116	2	1	0	0	1	-Inf	0	1
"NPM1"	"WT1"	116	2	1	0	0	1	-Inf	0	1
"WT1"	"ZRSR2"	116	1	2	0	0	1	-Inf	0	1
"MYC"	"WT1"	116	2	1	0	0	1	-Inf	0	1
"NRAS"	"WT1"	116	2	1	0	0	1	-Inf	0	1
"BRINP3"	"IDH1"	116	1	2	0	0	1	-Inf	0	1
"BRINP3"	"JAK2"	116	1	2	0	0	1	-Inf	0	1
"BRINP3"	"CBL"	116	1	2	0	0	1	-Inf	0	1
"BRINP3"	"MYCN"	116	1	2	0	0	1	-Inf	0	1
"BRINP3"	"NPM1"	116	1	2	0	0	1	-Inf	0	1
"BRINP3"	"ZRSR2"	116	1	2	0	0	1	-Inf	0	1
"BRINP3"	"MYC"	116	1	2	0	0	1	-Inf	0	1
"BRINP3"	"NRAS"	116	1	2	0	0	1	-Inf	0	1
"CDH2"	"CDKN2A"	116	1	2	0	0	1	-Inf	0	1
"CDKN2A"	"SF3B1"	116	2	1	0	0	1	-Inf	0	1
"BIRC3"	"CDKN2A"	116	1	2	0	0	1	-Inf	0	1
"CDKN2A"	"MYD88"	116	2	1	0	0	1	-Inf	0	1
"CDKN2A"	"SETBP1"	116	2	1	0	0	1	-Inf	0	1
"CDKN2A"	"NOTCH1"	116	2	1	0	0	1	-Inf	0	1
"CDKN2A"	"RAD21"	116	2	1	0	0	1	-Inf	0	1
"ABL1"	"CDKN2A"	116	1	2	0	0	1	-Inf	0	1
"CDKN2A"	"EZH2"	116	2	1	0	0	1	-Inf	0	1
"CDKN2A"	"PHF6"	116	2	1	0	0	1	-Inf	0	1
"CDKN2A"	"MAP2K1"	116	2	1	0	0	1	-Inf	0	1
"CDKN2A"	"WT1"	116	2	1	0	0	1	-Inf	0	1
"BRINP3"	"CDKN2A"	116	1	2	0	0	1	-Inf	0	1
"IDH1"	"PRPF40B"	116	2	1	0	0	1	-Inf	0	1
"JAK2"	"PRPF40B"	116	2	1	0	0	1	-Inf	0	1
"CBL"	"PRPF40B"	116	2	1	0	0	1	-Inf	0	1
"MYCN"	"PRPF40B"	116	2	1	0	0	1	-Inf	0	1
"NPM1"	"PRPF40B"	116	2	1	0	0	1	-Inf	0	1
"PRPF40B"	"ZRSR2"	116	1	2	0	0	1	-Inf	0	1
"MYC"	"PRPF40B"	116	2	1	0	0	1	-Inf	0	1
"NRAS"	"PRPF40B"	116	2	1	0	0	1	-Inf	0	1
"IDH1"	"MPL"	116	2	1	0	0	1	-Inf	0	1
"JAK2"	"MPL"	116	2	1	0	0	1	-Inf	0	1
"CBL"	"MPL"	116	2	1	0	0	1	-Inf	0	1
"MPL"	"MYCN"	116	1	2	0	0	1	-Inf	0	1
"MPL"	"NPM1"	116	1	2	0	0	1	-Inf	0	1
"MPL"	"ZRSR2"	116	1	2	0	0	1	-Inf	0	1
"MPL"	"MYC"	116	1	2	0	0	1	-Inf	0	1
"MPL"	"NRAS"	116	1	2	0	0	1	-Inf	0	1
"CDKN2A"	"MPL"	116	2	1	0	0	1	-Inf	0	1
"IDH1"	"SMC1A"	116	2	1	0	0	1	-Inf	0	1
"JAK2"	"SMC1A"	116	2	1	0	0	1	-Inf	0	1
"CBL"	"SMC1A"	116	2	1	0	0	1	-Inf	0	1
"MYCN"	"SMC1A"	116	2	1	0	0	1	-Inf	0	1
"NPM1"	"SMC1A"	116	2	1	0	0	1	-Inf	0	1
"SMC1A"	"ZRSR2"	116	1	2	0	0	1	-Inf	0	1
"MYC"	"SMC1A"	116	2	1	0	0	1	-Inf	0	1
"NRAS"	"SMC1A"	116	2	1	0	0	1	-Inf	0	1
"CDKN2A"	"SMC1A"	116	2	1	0	0	1	-Inf	0	1
"CDH2"	"U2AF1"	116	1	2	0	0	1	-Inf	0	1
"SF3B1"	"U2AF1"	116	1	2	0	0	1	-Inf	0	1
"BIRC3"	"U2AF1"	116	1	2	0	0	1	-Inf	0	1
"MYD88"	"U2AF1"	116	1	2	0	0	1	-Inf	0	1
"SETBP1"	"U2AF1"	116	1	2	0	0	1	-Inf	0	1
"NOTCH1"	"U2AF1"	116	1	2	0	0	1	-Inf	0	1
"RAD21"	"U2AF1"	116	1	2	0	0	1	-Inf	0	1
"ABL1"	"U2AF1"	116	1	2	0	0	1	-Inf	0	1
"EZH2"	"U2AF1"	116	1	2	0	0	1	-Inf	0	1
"PHF6"	"U2AF1"	116	1	2	0	0	1	-Inf	0	1
"MAP2K1"	"U2AF1"	116	1	2	0	0	1	-Inf	0	1
"U2AF1"	"WT1"	116	2	1	0	0	1	-Inf	0	1
"BRINP3"	"U2AF1"	116	1	2	0	0	1	-Inf	0	1
"PRPF40B"	"U2AF1"	116	1	2	0	0	1	-Inf	0	1
"MPL"	"U2AF1"	116	1	2	0	0	1	-Inf	0	1
"SMC1A"	"U2AF1"	116	1	2	0	0	1	-Inf	0	1
"IDH1"	"KRAS"	116	2	1	0	0	1	-Inf	0	1
"JAK2"	"KRAS"	116	2	1	0	0	1	-Inf	0	1
"CBL"	"KRAS"	116	2	1	0	0	1	-Inf	0	1
"KRAS"	"MYCN"	116	1	2	0	0	1	-Inf	0	1
"KRAS"	"NPM1"	116	1	2	0	0	1	-Inf	0	1
"KRAS"	"ZRSR2"	116	1	2	0	0	1	-Inf	0	1
"KRAS"	"MYC"	116	1	2	0	0	1	-Inf	0	1
"KRAS"	"NRAS"	116	1	2	0	0	1	-Inf	0	1
"CDKN2A"	"KRAS"	116	2	1	0	0	1	-Inf	0	1
"KRAS"	"U2AF1"	116	1	2	0	0	1	-Inf	0	1
"FBXW7"	"IDH1"	116	1	2	0	0	1	-Inf	0	1
"FBXW7"	"JAK2"	116	1	2	0	0	1	-Inf	0	1
"CBL"	"FBXW7"	116	2	1	0	0	1	-Inf	0	1
"FBXW7"	"MYCN"	116	1	2	0	0	1	-Inf	0	1
"FBXW7"	"NPM1"	116	1	2	0	0	1	-Inf	0	1
"FBXW7"	"ZRSR2"	116	1	2	0	0	1	-Inf	0	1
"FBXW7"	"MYC"	116	1	2	0	0	1	-Inf	0	1
"FBXW7"	"NRAS"	116	1	2	0	0	1	-Inf	0	1
"CDKN2A"	"FBXW7"	116	2	1	0	0	1	-Inf	0	1
"FBXW7"	"U2AF1"	116	1	2	0	0	1	-Inf	0	1
"IDH1"	"IL7R"	116	2	1	0	0	1	-Inf	0	1
"IL7R"	"JAK2"	116	1	2	0	0	1	-Inf	0	1
"CBL"	"IL7R"	116	2	1	0	0	1	-Inf	0	1
"IL7R"	"MYCN"	116	1	2	0	0	1	-Inf	0	1
"IL7R"	"NPM1"	116	1	2	0	0	1	-Inf	0	1
"IL7R"	"ZRSR2"	116	1	2	0	0	1	-Inf	0	1
"IL7R"	"MYC"	116	1	2	0	0	1	-Inf	0	1
"IL7R"	"NRAS"	116	1	2	0	0	1	-Inf	0	1
"CDKN2A"	"IL7R"	116	2	1	0	0	1	-Inf	0	1
"IL7R"	"U2AF1"	116	1	2	0	0	1	-Inf	0	1
"CDH2"	"NF1"	116	1	2	0	0	1	-Inf	0	1
"NF1"	"SF3B1"	116	2	1	0	0	1	-Inf	0	1
"BIRC3"	"NF1"	116	1	2	0	0	1	-Inf	0	1
"MYD88"	"NF1"	116	1	2	0	0	1	-Inf	0	1
"NF1"	"SETBP1"	116	2	1	0	0	1	-Inf	0	1
"NF1"	"NOTCH1"	116	2	1	0	0	1	-Inf	0	1
"NF1"	"RAD21"	116	2	1	0	0	1	-Inf	0	1
"ABL1"	"NF1"	116	1	2	0	0	1	-Inf	0	1
"EZH2"	"NF1"	116	1	2	0	0	1	-Inf	0	1
"NF1"	"PHF6"	116	2	1	0	0	1	-Inf	0	1
"MAP2K1"	"NF1"	116	1	2	0	0	1	-Inf	0	1
"NF1"	"WT1"	116	2	1	0	0	1	-Inf	0	1
"BRINP3"	"NF1"	116	1	2	0	0	1	-Inf	0	1
"NF1"	"PRPF40B"	116	2	1	0	0	1	-Inf	0	1
"MPL"	"NF1"	116	1	2	0	0	1	-Inf	0	1
"NF1"	"SMC1A"	116	2	1	0	0	1	-Inf	0	1
"KRAS"	"NF1"	116	1	2	0	0	1	-Inf	0	1
"FBXW7"	"NF1"	116	1	2	0	0	1	-Inf	0	1
"IL7R"	"NF1"	116	1	2	0	0	1	-Inf	0	1
"IDH1"	"SF1"	116	2	1	0	0	1	-Inf	0	1
"JAK2"	"SF1"	116	2	1	0	0	1	-Inf	0	1
"CBL"	"SF1"	116	2	1	0	0	1	-Inf	0	1
"MYCN"	"SF1"	116	2	1	0	0	1	-Inf	0	1
"NPM1"	"SF1"	116	2	1	0	0	1	-Inf	0	1
"SF1"	"ZRSR2"	116	1	2	0	0	1	-Inf	0	1
"MYC"	"SF1"	116	2	1	0	0	1	-Inf	0	1
"NRAS"	"SF1"	116	2	1	0	0	1	-Inf	0	1
"CDKN2A"	"SF1"	116	2	1	0	0	1	-Inf	0	1
"SF1"	"U2AF1"	116	1	2	0	0	1	-Inf	0	1
"NF1"	"SF1"	116	2	1	0	0	1	-Inf	0	1
"CDH2"	"chr8gain"	116	1	2	0	0	1	-Inf	0	1
"chr8gain"	"SF3B1"	116	2	1	0	0	1	-Inf	0	1
"BIRC3"	"chr8gain"	116	1	2	0	0	1	-Inf	0	1
"chr8gain"	"MYD88"	116	2	1	0	0	1	-Inf	0	1
"chr8gain"	"SETBP1"	116	2	1	0	0	1	-Inf	0	1
"chr8gain"	"NOTCH1"	116	2	1	0	0	1	-Inf	0	1
"chr8gain"	"RAD21"	116	2	1	0	0	1	-Inf	0	1
"ABL1"	"chr8gain"	116	1	2	0	0	1	-Inf	0	1
"chr8gain"	"EZH2"	116	2	1	0	0	1	-Inf	0	1
"chr8gain"	"PHF6"	116	2	1	0	0	1	-Inf	0	1
"chr8gain"	"MAP2K1"	116	2	1	0	0	1	-Inf	0	1
"chr8gain"	"WT1"	116	2	1	0	0	1	-Inf	0	1
"BRINP3"	"chr8gain"	116	1	2	0	0	1	-Inf	0	1
"chr8gain"	"PRPF40B"	116	2	1	0	0	1	-Inf	0	1
"chr8gain"	"MPL"	116	2	1	0	0	1	-Inf	0	1
"chr8gain"	"SMC1A"	116	2	1	0	0	1	-Inf	0	1
"chr8gain"	"KRAS"	116	2	1	0	0	1	-Inf	0	1
"chr8gain"	"FBXW7"	116	2	1	0	0	1	-Inf	0	1
"chr8gain"	"IL7R"	116	2	1	0	0	1	-Inf	0	1
"chr8gain"	"SF1"	116	2	1	0	0	1	-Inf	0	1
"chr17loss"	"IDH1"	116	1	2	0	0	1	-Inf	0	1
"chr17loss"	"JAK2"	116	1	2	0	0	1	-Inf	0	1
"CBL"	"chr17loss"	116	2	1	0	0	1	-Inf	0	1
"chr17loss"	"MYCN"	116	1	2	0	0	1	-Inf	0	1
"chr17loss"	"NPM1"	116	1	2	0	0	1	-Inf	0	1
"chr17loss"	"ZRSR2"	116	1	2	0	0	1	-Inf	0	1
"chr17loss"	"MYC"	116	1	2	0	0	1	-Inf	0	1
"chr17loss"	"NRAS"	116	1	2	0	0	1	-Inf	0	1
"CDKN2A"	"chr17loss"	116	2	1	0	0	1	-Inf	0	1
"chr17loss"	"U2AF1"	116	1	2	0	0	1	-Inf	0	1
"chr17loss"	"NF1"	116	1	2	0	0	1	-Inf	0	1
"chr17loss"	"chr8gain"	116	1	2	0	0	1	-Inf	0	1
"IDH1"	"inv(16)"	116	2	1	0	0	1	-Inf	0	1
"inv(16)"	"JAK2"	116	1	2	0	0	1	-Inf	0	1
"CBL"	"inv(16)"	116	2	1	0	0	1	-Inf	0	1
"inv(16)"	"MYCN"	116	1	2	0	0	1	-Inf	0	1
"inv(16)"	"NPM1"	116	1	2	0	0	1	-Inf	0	1
"inv(16)"	"ZRSR2"	116	1	2	0	0	1	-Inf	0	1
"inv(16)"	"MYC"	116	1	2	0	0	1	-Inf	0	1
"inv(16)"	"NRAS"	116	1	2	0	0	1	-Inf	0	1
"CDKN2A"	"inv(16)"	116	2	1	0	0	1	-Inf	0	1
"inv(16)"	"U2AF1"	116	1	2	0	0	1	-Inf	0	1
"inv(16)"	"NF1"	116	1	2	0	0	1	-Inf	0	1
"chr8gain"	"inv(16)"	116	2	1	0	0	1	-Inf	0	1
"IDH1"	"t(11;19)"	116	2	1	0	0	1	-Inf	0	1
"JAK2"	"t(11;19)"	116	2	1	0	0	1	-Inf	0	1
"CBL"	"t(11;19)"	116	2	1	0	0	1	-Inf	0	1
"MYCN"	"t(11;19)"	116	2	1	0	0	1	-Inf	0	1
"NPM1"	"t(11;19)"	116	2	1	0	0	1	-Inf	0	1
"t(11;19)"	"ZRSR2"	116	1	2	0	0	1	-Inf	0	1
"MYC"	"t(11;19)"	116	2	1	0	0	1	-Inf	0	1
"NRAS"	"t(11;19)"	116	2	1	0	0	1	-Inf	0	1
"CDKN2A"	"t(11;19)"	116	2	1	0	0	1	-Inf	0	1
"t(11;19)"	"U2AF1"	116	1	2	0	0	1	-Inf	0	1
"NF1"	"t(11;19)"	116	2	1	0	0	1	-Inf	0	1
"chr8gain"	"t(11;19)"	116	2	1	0	0	1	-Inf	0	1
"IDH1"	"t(8;21)"	116	2	1	0	0	1	-Inf	0	1
"JAK2"	"t(8;21)"	116	2	1	0	0	1	-Inf	0	1
"CBL"	"t(8;21)"	116	2	1	0	0	1	-Inf	0	1
"MYCN"	"t(8;21)"	116	2	1	0	0	1	-Inf	0	1
"NPM1"	"t(8;21)"	116	2	1	0	0	1	-Inf	0	1
"t(8;21)"	"ZRSR2"	116	1	2	0	0	1	-Inf	0	1
"MYC"	"t(8;21)"	116	2	1	0	0	1	-Inf	0	1
"NRAS"	"t(8;21)"	116	2	1	0	0	1	-Inf	0	1
"CDKN2A"	"t(8;21)"	116	2	1	0	0	1	-Inf	0	1
"t(8;21)"	"U2AF1"	116	1	2	0	0	1	-Inf	0	1
"NF1"	"t(8;21)"	116	2	1	0	0	1	-Inf	0	1
"chr8gain"	"t(8;21)"	116	2	1	0	0	1	-Inf	0	1
"chr5qdel"	"IDH1"	116	1	2	0	0	1	-Inf	0	1
"chr5qdel"	"JAK2"	116	1	2	0	0	1	-Inf	0	1
"CBL"	"chr5qdel"	116	2	1	0	0	1	-Inf	0	1
"chr5qdel"	"MYCN"	116	1	2	0	0	1	-Inf	0	1
"chr5qdel"	"NPM1"	116	1	2	0	0	1	-Inf	0	1
"chr5qdel"	"ZRSR2"	116	1	2	0	0	1	-Inf	0	1
"chr5qdel"	"MYC"	116	1	2	0	0	1	-Inf	0	1
"chr5qdel"	"NRAS"	116	1	2	0	0	1	-Inf	0	1
"CDKN2A"	"chr5qdel"	116	2	1	0	0	1	-Inf	0	1
"chr5qdel"	"U2AF1"	116	1	2	0	0	1	-Inf	0	1
"chr5qdel"	"NF1"	116	1	2	0	0	1	-Inf	0	1
"chr5qdel"	"chr8gain"	116	1	2	0	0	1	-Inf	0	1
"SF3B1"	"SRSF2"	109	1	9	0	0	1	-Inf	0	1
"SETBP1"	"SRSF2"	109	1	9	0	0	1	-Inf	0	1
"NOTCH1"	"SRSF2"	109	1	9	0	0	1	-Inf	0	1
"RAD21"	"SRSF2"	109	1	9	0	0	1	-Inf	0	1
"FLT3"	"RAD21"	109	9	1	0	0	1	-Inf	0	1
"ABL1"	"SRSF2"	109	1	9	0	0	1	-Inf	0	1
"EZH2"	"SRSF2"	109	1	9	0	0	1	-Inf	0	1
"EZH2"	"FLT3"	109	1	9	0	0	1	-Inf	0	1
"PHF6"	"SRSF2"	109	1	9	0	0	1	-Inf	0	1
"FLT3"	"PHF6"	109	9	1	0	0	1	-Inf	0	1
"MAP2K1"	"SRSF2"	109	1	9	0	0	1	-Inf	0	1
"SRSF2"	"WT1"	109	9	1	0	0	1	-Inf	0	1
"BRINP3"	"SRSF2"	109	1	9	0	0	1	-Inf	0	1
"BRINP3"	"FLT3"	109	1	9	0	0	1	-Inf	0	1
"PRPF40B"	"SRSF2"	109	1	9	0	0	1	-Inf	0	1
"FLT3"	"PRPF40B"	109	9	1	0	0	1	-Inf	0	1
"FLT3"	"MPL"	109	9	1	0	0	1	-Inf	0	1
"FLT3"	"SMC1A"	109	9	1	0	0	1	-Inf	0	1
"KRAS"	"SRSF2"	109	1	9	0	0	1	-Inf	0	1
"FLT3"	"KRAS"	109	9	1	0	0	1	-Inf	0	1
"FBXW7"	"SRSF2"	109	1	9	0	0	1	-Inf	0	1
"FBXW7"	"FLT3"	109	1	9	0	0	1	-Inf	0	1
"IL7R"	"SRSF2"	109	1	9	0	0	1	-Inf	0	1
"SF1"	"SRSF2"	109	1	9	0	0	1	-Inf	0	1
"FLT3"	"SF1"	109	9	1	0	0	1	-Inf	0	1
"chr17loss"	"SRSF2"	109	1	9	0	0	1	-Inf	0	1
"chr17loss"	"FLT3"	109	1	9	0	0	1	-Inf	0	1
"inv(16)"	"SRSF2"	109	1	9	0	0	1	-Inf	0	1
"FLT3"	"inv(16)"	109	9	1	0	0	1	-Inf	0	1
"SRSF2"	"t(11;19)"	109	9	1	0	0	1	-Inf	0	1
"FLT3"	"t(11;19)"	109	9	1	0	0	1	-Inf	0	1
"SRSF2"	"t(8;21)"	109	9	1	0	0	1	-Inf	0	1
"FLT3"	"t(8;21)"	109	9	1	0	0	1	-Inf	0	1
"chr5qdel"	"SRSF2"	109	1	9	0	0	1	-Inf	0	1
"chr5qdel"	"FLT3"	109	1	9	0	0	1	-Inf	0	1
"SRSF2"	"TET2"	89	8	21	1	0.532147368367041	1	-0.630834819791459	0	1
"FLT3"	"STAG2"	107	9	3	0	0	1	-Inf	0	1
"BCOR"	"FLT3"	107	3	9	0	0	1	-Inf	0	1
"ASXL1"	"TP53"	99	15	5	0	0	1	-Inf	0	1
"IDH1"	"SRSF2"	108	2	9	0	0	1	-Inf	0	1
"JAK2"	"SRSF2"	108	2	9	0	0	1	-Inf	0	1
"CBL"	"SRSF2"	108	2	9	0	0	1	-Inf	0	1
"MYCN"	"SRSF2"	108	2	9	0	0	1	-Inf	0	1
"FLT3"	"IDH1"	108	9	2	0	0	1	-Inf	0	1
"FLT3"	"JAK2"	108	9	2	0	0	1	-Inf	0	1
"CBL"	"FLT3"	108	2	9	0	0	1	-Inf	0	1
"FLT3"	"NPM1"	108	9	2	0	0	1	-Inf	0	1
"ASXL1"	"CDH2"	103	15	1	0	0	1	-Inf	0	1
"ASXL1"	"SF3B1"	103	15	1	0	0	1	-Inf	0	1
"ASXL1"	"SETBP1"	103	15	1	0	0	1	-Inf	0	1
"ASXL1"	"RAD21"	103	15	1	0	0	1	-Inf	0	1
"ABL1"	"ASXL1"	103	1	15	0	0	1	-Inf	0	1
"ASXL1"	"EZH2"	103	15	1	0	0	1	-Inf	0	1
"ASXL1"	"PHF6"	103	15	1	0	0	1	-Inf	0	1
"ASXL1"	"MAP2K1"	103	15	1	0	0	1	-Inf	0	1
"ASXL1"	"WT1"	103	15	1	0	0	1	-Inf	0	1
"ASXL1"	"BRINP3"	103	15	1	0	0	1	-Inf	0	1
"ASXL1"	"PRPF40B"	103	15	1	0	0	1	-Inf	0	1
"ASXL1"	"SMC1A"	103	15	1	0	0	1	-Inf	0	1
"ASXL1"	"KRAS"	103	15	1	0	0	1	-Inf	0	1
"ASXL1"	"FBXW7"	103	15	1	0	0	1	-Inf	0	1
"ASXL1"	"IL7R"	103	15	1	0	0	1	-Inf	0	1
"ASXL1"	"SF1"	103	15	1	0	0	1	-Inf	0	1
"ASXL1"	"chr17loss"	103	15	1	0	0	1	-Inf	0	1
"ASXL1"	"inv(16)"	103	15	1	0	0	1	-Inf	0	1
"ASXL1"	"t(11;19)"	103	15	1	0	0	1	-Inf	0	1
"ASXL1"	"t(8;21)"	103	15	1	0	0	1	-Inf	0	1
"ASXL1"	"chr5qdel"	103	15	1	0	0	1	-Inf	0	1
"IDH2"	"TET2"	86	11	20	2	0.783345478198187	1	-0.244181456549437	0	1
"BCOR"	"DNMT3A"	87	2	29	1	1.4944302138581	1	0.401745006340856	0	1
"CSF1R"	"DNMT3A"	87	2	29	1	1.4944302138581	1	0.401745006340856	0	1
"DNMT3A"	"TP53"	85	29	4	1	0.734552956422339	1	-0.308493187366314	0	1
"ASXL1"	"ATM"	100	15	4	0	0	1	-Inf	0	1
"CSF1R"	"IDH2"	103	3	13	0	0	1	-Inf	0	1
"BCORL1"	"IDH2"	103	3	13	0	0	1	-Inf	0	1
"CSF3R"	"HNRNPK"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"chr22gain"	"EZH2"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"chr7loss"	"POT1"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"CSF3R"	"KIT"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"KIT"	"SRSF2"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"BIRC3"	"POT1"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"KIT"	"PRPF40B"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"BCOR"	"chr5loss"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"BRAF"	"NF1"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"CBL"	"PTEN"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"chr13gain"	"PTPN11"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"t(15;17)"	"ZRSR2"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"chr7loss"	"PRPF40B"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"chr17loss"	"chr5loss"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"IDH2"	"RIT1"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"HNRNPK"	"IDH1"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"t(16;16)"	"TP53"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"GATA2"	"U2AF1"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"MYCN"	"RIT1"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"JAK2"	"t(15;17)"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"chr11qdel"	"TP53"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ATM"	"chr7qdel"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"chr21gain"	"KRAS"	NA	NA	NA	NA	NA	NA	NA	NA	NA
